frameNr;sizeInBytes;eTimestamp;pTimestamp;quality;estimatedBitrate;isSender;
1245;291931;1721399052712;1721399052719;0;0;false
1250;290631;1721399052878;1721399052885;0;0;false
1255;292775;1721399053036;1721399053042;0;0;false
1260;289559;1721399053220;1721399053227;0;0;false
1265;288411;1721399053373;1721399053388;0;0;false
1270;291259;1721399053559;1721399053569;0;0;false
1275;291895;1721399053711;1721399053720;0;0;false
1280;286287;1721399053883;1721399053891;0;0;false
1285;289987;1721399054037;1721399054044;0;0;false
1290;291595;1721399054207;1721399054215;0;0;false
1295;291219;1721399054393;1721399054402;0;0;false
1300;288411;1721399054561;1721399054571;0;0;false
1305;289411;1721399054717;1721399054726;0;0;false
1310;290395;1721399054888;1721399054895;0;0;false
1315;290931;1721399055036;1721399055043;0;0;false
1320;290011;1721399055212;1721399055219;0;0;false
1325;289939;1721399055382;1721399055389;0;0;false
1330;288415;1721399055551;1721399055559;0;0;false
1335;293323;1721399055719;1721399055727;0;0;false
1340;291075;1721399055889;1721399055897;0;0;false
1345;292995;1721399056037;1721399056043;0;0;false
1350;284483;1721399056214;1721399056222;0;0;false
1355;290583;1721399056373;1721399056381;0;0;false
1360;292615;1721399056552;1721399056560;0;0;false
1365;291479;1721399056714;1721399056722;0;0;false
1370;292411;1721399056879;1721399056885;0;0;false
1375;292959;1721399057049;1721399057057;0;0;false
1380;290927;1721399057220;1721399057226;0;0;false
1385;290099;1721399057391;1721399057400;0;0;false
1390;290151;1721399057561;1721399057571;0;0;false
1395;291979;1721399057712;1721399057721;0;0;false
1400;292539;1721399057867;1721399057881;0;0;false
1405;292055;1721399058040;1721399058047;0;0;false
1410;290767;1721399058213;1721399058221;0;0;false
1415;290639;1721399058400;1721399058409;0;0;false
1420;290491;1721399058552;1721399058560;0;0;false
1425;291355;1721399058722;1721399058729;0;0;false
1430;293975;1721399058868;1721399058873;0;0;false
1435;286967;1721399059047;1721399059055;0;0;false
1440;290959;1721399059217;1721399059223;0;0;false
1445;292223;1721399059378;1721399059387;0;0;false
1450;290299;1721399059556;1721399059567;0;0;false
